Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
SLC6A8		1	1	127	0.8%	No
SEC23B		1	1	127	0.8%	No
ATP8B1		1	1	127	0.8%	No
TIMM21		1	1	127	0.8%	No
CNIH4		1	1	127	0.8%	No
PFKFB2		1	1	127	0.8%	No
PFKFB3		1	1	127	0.8%	No
OR4C11		1	1	127	0.8%	No
PAN3		1	1	127	0.8%	No
LRRC41		1	1	127	0.8%	No
NEU4		1	1	127	0.8%	No
FAP		1	1	127	0.8%	No
CFAP210		1	1	127	0.8%	No
OR5AS1		1	1	127	0.8%	No
TSHZ2		2	2	127	1.6%	No
FAT2		3	3	127	2.4%	No
FAT1		4	4	127	3.1%	Yes
FASN		2	2	127	1.6%	No
FARSA		1	1	127	0.8%	No
FLRT3		1	1	127	0.8%	No
ZBTB44		1	1	127	0.8%	No
FANCG		1	1	127	0.8%	Yes
SLC8A1		1	1	127	0.8%	No
VAV3		1	1	127	0.8%	No
GPNMB		2	2	127	1.6%	No
WDR91		1	1	127	0.8%	No
KIAA2026		3	1	127	0.8%	No
ABCG5		1	1	127	0.8%	No
PGK1		1	1	127	0.8%	No
PGK2		1	1	127	0.8%	No
SLC15A1		1	1	127	0.8%	No
SLC14A1		1	1	127	0.8%	No
SLC16A1		2	2	127	1.6%	No
FKBP8		1	1	127	0.8%	No
SLC11A1		1	1	127	0.8%	No
PIBF1		1	1	127	0.8%	No
SLC12A2		2	2	127	1.6%	No
SLC30A9		2	2	127	1.6%	No
COG5		1	1	127	0.8%	No
AGAP6		1	1	127	0.8%	No
SETD2		4	3	127	2.4%	Yes
SLC18A1		1	1	127	0.8%	No
ABCB1		2	2	127	1.6%	No
SLC20A2		1	1	127	0.8%	No
SLC25A1		1	1	127	0.8%	No
PITPNM1		3	3	127	2.4%	No
NPAP1		1	1	127	0.8%	No
COL22A1		2	2	127	1.6%	No
FAM200A		1	1	127	0.8%	No
SLC66A3		1	1	127	0.8%	No
PI4K2B		2	2	127	1.6%	No
BNIPL		1	1	127	0.8%	No
EMG1		1	1	127	0.8%	No
SPTLC3		1	1	127	0.8%	No
PGM1		1	1	127	0.8%	No
PGM3		1	1	127	0.8%	No
SLC34A1		1	1	127	0.8%	No
RBM14		2	2	127	1.6%	No
ZNF483		1	1	127	0.8%	No
SLC22A2		2	2	127	1.6%	No
PHEX		1	1	127	0.8%	No
PHF1		1	1	127	0.8%	Yes
PHF2		1	1	127	0.8%	No
SLIT3		1	1	127	0.8%	No
PHKA1		1	1	127	0.8%	No
PHKA2		1	1	127	0.8%	No
RIN1		1	1	127	0.8%	No
NCOR1	2.820e-6	8	7	127	5.5%	Yes
SLC22A1		1	1	127	0.8%	No
FAM3C		1	1	127	0.8%	No
SLC30A8		1	1	127	0.8%	No
ACAA2		1	1	127	0.8%	No
SKOR2		1	1	127	0.8%	No
SLCO1A2		1	1	127	0.8%	No
LRRN2		1	1	127	0.8%	No
CELSR1		2	2	127	1.6%	No
PIGS		1	1	127	0.8%	No
SMARCA2		4	4	127	3.1%	Yes
SMARCA1		2	2	127	1.6%	Yes
SMARCA4		1	1	127	0.8%	Yes
TCL1B		1	1	127	0.8%	Yes
ADGRE2		3	3	127	2.4%	No
HLTF		1	1	127	0.8%	No
ERVW-1		1	1	127	0.8%	No
SMARCC1		5	5	127	3.9%	No
KIF4A		1	1	127	0.8%	No
PCBP4		1	1	127	0.8%	No
EML2		2	2	127	1.6%	No
NIBAN1		1	1	127	0.8%	No
SYT17		1	1	127	0.8%	No
MS4A14		1	1	127	0.8%	No
ATP8A2		1	1	127	0.8%	No
KCNIP1		1	1	127	0.8%	No
TRAF4		1	1	127	0.8%	No
NUP155		2	2	127	1.6%	No
SEC24C		2	1	127	0.8%	No
PANX1		1	1	127	0.8%	No
TMEM132C		2	2	127	1.6%	No
PRPF6		1	1	127	0.8%	No
CAPN13		1	1	127	0.8%	No
ZNF318		1	1	127	0.8%	No
RGPD8		1	1	127	0.8%	No
TRIM55		1	1	127	0.8%	No
KDM2B		2	2	127	1.6%	Yes
CFAP65		1	1	127	0.8%	No
TFIP11		1	1	127	0.8%	No
SERPINB6		1	1	127	0.8%	No
SNCAIP		1	1	127	0.8%	Yes
RGS6		2	2	127	1.6%	No
HAUS6		1	1	127	0.8%	No
ZNF347		1	1	127	0.8%	No
GUCA1C		1	1	127	0.8%	No
PIGR		1	1	127	0.8%	No
CCDC78		1	1	127	0.8%	No
PIK3C2A		1	1	127	0.8%	No
ZNF592		3	1	127	0.8%	No
ZNF586		1	1	127	0.8%	No
MUC16		13	12	127	9.4%	No
BAP1		2	2	127	1.6%	Yes
PIK3C2G		1	1	127	0.8%	Yes
BRAP		3	3	127	2.4%	No
PIK3C3		2	2	127	1.6%	Yes
AXIN1		1	1	127	0.8%	Yes
SH3PXD2A		1	1	127	0.8%	No
GPR179		1	1	127	0.8%	No
ZDHHC1		1	1	127	0.8%	No
KNL1		2	2	127	1.6%	Yes
SLC17A6		1	1	127	0.8%	No
REPIN1		1	1	127	0.8%	No
KDM3B		3	2	127	1.6%	No
FEZ1		3	3	127	2.4%	No
KLHL28		1	1	127	0.8%	No
ARHGEF10		4	4	127	3.1%	No
ZNF280D		1	1	127	0.8%	No
GATAD2A		1	1	127	0.8%	No
PIK3CG		1	1	127	0.8%	Yes
SKIC3		2	2	127	1.6%	No
PIK3R2		2	2	127	1.6%	Yes
PI4KA		1	1	127	0.8%	No
PLCH2		1	1	127	0.8%	No
PI4KB		1	1	127	0.8%	No
MDC1		2	2	127	1.6%	Yes
IQCB1		1	1	127	0.8%	No
PIK3CA	2.690e-12	68	61	127	48.0%	Yes
SLFN5		2	2	127	1.6%	No
PIK3CB		2	2	127	1.6%	Yes
CPA6		1	1	127	0.8%	No
SLCO1B7		2	2	127	1.6%	No
SWT1		1	1	127	0.8%	No
PPM1F		2	2	127	1.6%	No
TRPM7		2	2	127	1.6%	No
CDC7		1	1	127	0.8%	No
GCC2		1	1	127	0.8%	No
ERCC6L		1	1	127	0.8%	No
GIN1		1	1	127	0.8%	No
CDHR2		1	1	127	0.8%	No
H2AC16		1	1	127	0.8%	Yes
PRDX2		1	1	127	0.8%	No
EXOC8		1	1	127	0.8%	No
TEAD4		1	1	127	0.8%	No
SAFB2		2	2	127	1.6%	No
MDH1B		1	1	127	0.8%	No
TEAD1		1	1	127	0.8%	No
ZNF432		1	1	127	0.8%	No
MARF1		2	2	127	1.6%	No
SFXN4		1	1	127	0.8%	No
MFSD8		1	1	127	0.8%	No
RPS6KC1		1	1	127	0.8%	No
PDE4DIP		2	2	127	1.6%	Yes
VPS13C		2	2	127	1.6%	No
LRRC49		1	1	127	0.8%	No
TEP1		2	1	127	0.8%	No
ZNF101		1	1	127	0.8%	No
TEK		1	1	127	0.8%	Yes
TTI1		1	1	127	0.8%	No
TERF1		1	1	127	0.8%	No
H2BC15		1	1	127	0.8%	No
TERT		1	1	127	0.8%	Yes
TESK1		2	2	127	1.6%	No
WSCD2	5.210e-2	1	1	127	0.8%	No
ZNF554		1	1	127	0.8%	No
SMARCAL1		1	1	127	0.8%	No
TECTA		2	2	127	1.6%	No
H2BC8		1	1	127	0.8%	Yes
CD207		1	1	127	0.8%	No
SYTL2		3	3	127	2.4%	No
ARHGEF38		2	2	127	1.6%	No
CLINT1		1	1	127	0.8%	No
TBC1D10C		1	1	127	0.8%	No
TFCP2		1	1	127	0.8%	No
N4BP1		1	1	127	0.8%	No
TFAP4		2	2	127	1.6%	No
OTOP3		1	1	127	0.8%	No
H3C2	6.280e-5	3	3	127	2.4%	Yes
NOD1		1	1	127	0.8%	Yes
CORO2B		1	1	127	0.8%	No
GREB1		1	1	127	0.8%	No
DEPDC5		1	1	127	0.8%	No
KDM4A		1	1	127	0.8%	No
DNAJB13		1	1	127	0.8%	No
TFAP2A		1	1	127	0.8%	No
GDPD2		1	1	127	0.8%	No
GON4L		2	2	127	1.6%	No
H2BC21		2	2	127	1.6%	No
DHCR7		1	1	127	0.8%	No
DGUOK		1	1	127	0.8%	No
TUBB2B		2	2	127	1.6%	No
H4C8		1	1	127	0.8%	No
CROCC		1	1	127	0.8%	No
H4C2		1	1	127	0.8%	No
H4C11		1	1	127	0.8%	No
EDEM1		1	1	127	0.8%	No
FITM2		1	1	127	0.8%	No
LRRTM1		1	1	127	0.8%	No
TFRC		1	1	127	0.8%	Yes
PUM1		2	2	127	1.6%	Yes
TG		3	3	127	2.4%	No
RIMS2		1	1	127	0.8%	No
RAPGEF2		1	1	127	0.8%	No
SPATA31A3		1	1	127	0.8%	No
UBE3C		1	1	127	0.8%	No
H4C4		1	1	127	0.8%	No
NUFIP1		1	1	127	0.8%	No
GOLGA6L6		1	1	127	0.8%	No
MS4A12		1	1	127	0.8%	No
CC2D1A		2	2	127	1.6%	No
SNRK		1	1	127	0.8%	No
TMEM104		2	2	127	1.6%	No
TFDP2		1	1	127	0.8%	No
TMEM214		1	1	127	0.8%	No
CC2D2B		1	1	127	0.8%	No
GPATCH4		1	1	127	0.8%	No
TGFBR1		2	2	127	1.6%	Yes
TGFBR2		1	1	127	0.8%	Yes
TGM4		1	1	127	0.8%	No
NFU1		1	1	127	0.8%	No
CDHR3		1	1	127	0.8%	No
UBE2W		1	1	127	0.8%	No
ZFAND4		1	1	127	0.8%	No
C9ORF50		1	1	127	0.8%	No
MCOLN3		1	1	127	0.8%	No
RIC8A		2	2	127	1.6%	No
ACOXL		1	1	127	0.8%	No
GFOD2		1	1	127	0.8%	No
DIO1		1	1	127	0.8%	No
PREX2		1	1	127	0.8%	Yes
PLA2G12A		1	1	127	0.8%	No
SEPTIN1		1	1	127	0.8%	No
DIAPH2		2	2	127	1.6%	No
LINC02694		1	1	127	0.8%	No
RNF115		1	1	127	0.8%	No
CHMP2A		2	2	127	1.6%	No
DLG1		1	1	127	0.8%	No
DKC1		1	1	127	0.8%	No
OR1D5		1	1	127	0.8%	No
CDHR1		1	1	127	0.8%	No
PPP6R3		2	2	127	1.6%	No
BRF2		1	1	127	0.8%	No
ORAI2		1	1	127	0.8%	No
TBC1D19		1	1	127	0.8%	No
FBXW7	2.120e-2	2	2	127	1.6%	Yes
KLHL20		1	1	127	0.8%	No
PCDH17		1	1	127	0.8%	No
PDCD4		1	1	127	0.8%	No
RNF121		1	1	127	0.8%	No
DLG4		1	1	127	0.8%	No
CCDC91		1	1	127	0.8%	No
TASL		1	1	127	0.8%	No
ACTL8		1	1	127	0.8%	No
A2ML1		1	1	127	0.8%	No
C1ORF21		1	1	127	0.8%	No
CNTN6		1	1	127	0.8%	No
PIGZ		1	1	127	0.8%	No
RUFY1		1	1	127	0.8%	No
NIPA1		1	1	127	0.8%	No
SLC43A2		1	1	127	0.8%	No
SPICE1		3	3	127	2.4%	No
CCDC175		2	2	127	1.6%	No
THRA		1	1	127	0.8%	No
PNPLA7		1	1	127	0.8%	No
TCHH		2	2	127	1.6%	No
PIP5K1A		1	1	127	0.8%	No
RCSD1		1	1	127	0.8%	No
PIP5K1B		1	1	127	0.8%	No
THOP1		1	1	127	0.8%	No
OR3A3		1	1	127	0.8%	No
TUBGCP4		2	2	127	1.6%	No
DMD		6	5	127	3.9%	No
EDEM3		1	1	127	0.8%	No
FNDC1		1	1	127	0.8%	No
ALG5		1	1	127	0.8%	No
ZNF467		2	2	127	1.6%	No
KRBA1		1	1	127	0.8%	No
CCDC47		1	1	127	0.8%	No
OR51T1		1	1	127	0.8%	No
TRIM45		2	2	127	1.6%	No
DNM1		1	1	127	0.8%	No
NLK		1	1	127	0.8%	No
FIBIN		1	1	127	0.8%	No
SARDH		1	1	127	0.8%	No
ACSL5		2	1	127	0.8%	No
CYB5R1		1	1	127	0.8%	No
TIMP1		1	1	127	0.8%	No
STYXL2		1	1	127	0.8%	No
TIMP3		2	2	127	1.6%	No
DNAH9		4	3	127	2.4%	No
GPR162		1	1	127	0.8%	No
GPSM2		2	2	127	1.6%	No
GLB1L3		1	1	127	0.8%	No
VPS26B		1	1	127	0.8%	No
TIAM1		1	1	127	0.8%	No
DNAH5		3	3	127	2.4%	No
ZBTB37		1	1	127	0.8%	No
NMRK2		1	1	127	0.8%	No
SLC35F5		1	1	127	0.8%	No
CEP63		1	1	127	0.8%	No
TRA2A		1	1	127	0.8%	No
DMRT1		1	1	127	0.8%	No
TRBV24-1		2	2	127	1.6%	No
EFHC2		1	1	127	0.8%	No
DMPK		1	1	127	0.8%	No
SULT1C4		1	1	127	0.8%	No
CPSF1		1	1	127	0.8%	No
LRRIQ4		1	1	127	0.8%	No
ZNF44		1	1	127	0.8%	No
DNAH8		1	1	127	0.8%	No
DNAH6		3	3	127	2.4%	No
OR13A1		1	1	127	0.8%	No
PLEKHG4B		1	1	127	0.8%	No
PTPRQ		2	2	127	1.6%	No
DYNC1I1		2	2	127	1.6%	No
USF3		2	2	127	1.6%	No
TJP1		1	1	127	0.8%	No
MMAA		2	2	127	1.6%	No
TK1		1	1	127	0.8%	No
TBC1D31		1	1	127	0.8%	No
DYNC1H1		3	3	127	2.4%	No
PLA2G12B		1	1	127	0.8%	No
DNASE2		1	1	127	0.8%	No
DNASE1L3		1	1	127	0.8%	No
P4HA3		1	1	127	0.8%	No
PAPPA2		6	5	127	3.9%	No
C12ORF42		1	1	127	0.8%	No
NFYA		1	1	127	0.8%	No
NGF		1	1	127	0.8%	No
TLR4		2	2	127	1.6%	No
WBP11		1	1	127	0.8%	No
AMOT		1	1	127	0.8%	No
PIK3R4		1	1	127	0.8%	No
DNTT		1	1	127	0.8%	No
TLE3		1	1	127	0.8%	Yes
TLL2		1	1	127	0.8%	Yes
OR10C1		1	1	127	0.8%	No
SEC62		1	1	127	0.8%	No
TNRC18		2	2	127	1.6%	No
TLN1		3	3	127	2.4%	No
TLR2		2	1	127	0.8%	No
MUC5B		4	4	127	3.1%	No
TRDMT1		1	1	127	0.8%	No
DNMT1		1	1	127	0.8%	Yes
DNM2		2	2	127	1.6%	Yes
RSRP1		1	1	127	0.8%	No
AFAP1L2		1	1	127	0.8%	No
C14ORF93		2	2	127	1.6%	No
SLC9C2		1	1	127	0.8%	No
OR2L13		1	1	127	0.8%	No
FKBP10		1	1	127	0.8%	No
TTBK1		1	1	127	0.8%	No
AGRN		1	1	127	0.8%	No
NHS		3	3	127	2.4%	No
GSTK1		1	1	127	0.8%	No
GSX2		1	1	127	0.8%	No
CDH19		2	2	127	1.6%	No
USP32		1	1	127	0.8%	No
CFAP54		2	2	127	1.6%	No
DOCK3		2	2	127	1.6%	No
GRHL1		2	2	127	1.6%	No
DOCK1		4	4	127	3.1%	No
ARID4B		2	2	127	1.6%	Yes
CCDC62		2	1	127	0.8%	No
PKD1L1		1	1	127	0.8%	No
NKTR		1	1	127	0.8%	No
CD244		1	1	127	0.8%	No
LCTL		1	1	127	0.8%	No
NKX3-1		1	1	127	0.8%	Yes
COL28A1		1	1	127	0.8%	No
NKX6-1		1	1	127	0.8%	No
CXXC1		1	1	127	0.8%	No
CHRNA10		1	1	127	0.8%	No
UBN1		1	1	127	0.8%	No
UTP3		1	1	127	0.8%	No
ZBTB49		2	2	127	1.6%	No
AGBL1		2	2	127	1.6%	No
NOP2		1	1	127	0.8%	No
TBX20		1	1	127	0.8%	No
GLYR1		1	1	127	0.8%	No
TRPM5		1	1	127	0.8%	No
RTEL1		2	2	127	1.6%	Yes
NME1		1	1	127	0.8%	No
CCNT1		1	1	127	0.8%	No
IGHMBP2		1	1	127	0.8%	No
CCNT2		2	2	127	1.6%	No
NQO2		1	1	127	0.8%	No
NMT1		1	1	127	0.8%	No
CD1A		1	1	127	0.8%	No
ZNF106		1	1	127	0.8%	No
PALS1		1	1	127	0.8%	No
C7ORF31		1	1	127	0.8%	No
ERMAP		1	1	127	0.8%	No
RBPJ		1	1	127	0.8%	No
CNOT2		2	2	127	1.6%	No
MLXIPL		1	1	127	0.8%	No
CNOT3		1	1	127	0.8%	Yes
FMN2		6	6	127	4.7%	No
CD1B		2	2	127	1.6%	No
NONO		1	1	127	0.8%	Yes
LRSAM1		1	1	127	0.8%	No
NOS1		2	2	127	1.6%	No
CD2		1	1	127	0.8%	No
CD3D		1	1	127	0.8%	No
PITRM1		1	1	127	0.8%	No
NOS3		1	1	127	0.8%	No
NPAS1		1	1	127	0.8%	No
CSGALNACT2		1	1	127	0.8%	No
OR4F15		1	1	127	0.8%	No
TRNT1		1	1	127	0.8%	No
PRDX4		1	1	127	0.8%	No
ERICH5		1	1	127	0.8%	No
CD4		1	1	127	0.8%	No
ZNF653		2	2	127	1.6%	No
CD5		1	1	127	0.8%	No
NOTCH1		1	1	127	0.8%	Yes
CARMIL3		3	3	127	2.4%	No
CCDC88B		1	1	127	0.8%	No
TRIM49C		1	1	127	0.8%	No
NOTCH2		3	3	127	2.4%	Yes
CD7		1	1	127	0.8%	No
NOTCH3		2	2	127	1.6%	Yes
CD8A		1	1	127	0.8%	No
NOTCH4		1	1	127	0.8%	Yes
ADAMTSL5		1	1	127	0.8%	No
IGLC2		1	1	127	0.8%	No
ANKRD11		1	1	127	0.8%	Yes
FBLN5		1	1	127	0.8%	No
EDRF1		1	1	127	0.8%	No
FBP1		1	1	127	0.8%	No
RACGAP1		1	1	127	0.8%	No
SZRD1		1	1	127	0.8%	No
CD19		1	1	127	0.8%	No
FBN2		2	2	127	1.6%	No
FBN1		5	5	127	3.9%	No
MS4A3		1	1	127	0.8%	No
NPAT		1	1	127	0.8%	No
NPC1		1	1	127	0.8%	No
ABHD12		1	1	127	0.8%	No
AFAP1L1		1	1	127	0.8%	No
TOR1AIP1		1	1	127	0.8%	No
NPHP1		1	1	127	0.8%	No
NEK5		1	1	127	0.8%	No
MSLNL		1	1	127	0.8%	No
CEMP1		1	1	127	0.8%	No
NPR2		2	2	127	1.6%	No
IHH		2	1	127	0.8%	No
HYOU1		1	1	127	0.8%	No
IGSF1		1	1	127	0.8%	No
KCTD21		1	1	127	0.8%	No
FCGR3B		1	1	127	0.8%	No
IPO8		1	1	127	0.8%	No
FCGR2B		1	1	127	0.8%	Yes
B4GALNT2		1	1	127	0.8%	No
SIGLEC6		1	1	127	0.8%	No
CYP4A22		1	1	127	0.8%	No
MSMP		1	1	127	0.8%	No
SCAF1		1	1	127	0.8%	No
SCARB1		1	1	127	0.8%	No
REEP5		1	1	127	0.8%	No
CHERP		2	2	127	1.6%	No
CACTIN		1	1	127	0.8%	No
FCN1		1	1	127	0.8%	No
DEAF1		1	1	127	0.8%	No
KMT2C	4.600e-7	9	9	127	7.1%	Yes
DCANP1		1	1	127	0.8%	No
NRAP		1	1	127	0.8%	No
VWDE		1	1	127	0.8%	No
FDXR		1	1	127	0.8%	No
IL3RA		1	1	127	0.8%	No
IL2RG		1	1	127	0.8%	No
IL2RB		1	1	127	0.8%	No
THAP5		2	2	127	1.6%	No
SINHCAF		1	1	127	0.8%	No
IL1RN		1	1	127	0.8%	No
IL1RAP		1	1	127	0.8%	No
PRODH2		1	1	127	0.8%	No
PDILT		1	1	127	0.8%	No
FDPS		1	1	127	0.8%	No
DNAJC15		1	1	127	0.8%	No
DLGAP3		1	1	127	0.8%	No
FDFT1		2	2	127	1.6%	No
DROSHA		2	2	127	1.6%	Yes
DNASE2B		1	1	127	0.8%	No
ENTPD2		1	1	127	0.8%	No
NPY1R		1	1	127	0.8%	No
ENTPD5		2	2	127	1.6%	No
DEK		1	1	127	0.8%	Yes
PRRC2A		2	1	127	0.8%	No
IGSF22		1	1	127	0.8%	No
CKMT1A		1	1	127	0.8%	No
CTNNA3		1	1	127	0.8%	No
CNPY1		2	2	127	1.6%	No
FER		2	2	127	1.6%	No
BRD7		1	1	127	0.8%	No
HAUS3		1	1	127	0.8%	No
FRMPD2		1	1	127	0.8%	No
WIZ		1	1	127	0.8%	No
RPTN		1	1	127	0.8%	No
BIRC7		1	1	127	0.8%	No
SEMA4D		1	1	127	0.8%	No
MYLIP		1	1	127	0.8%	No
IL4R		1	1	127	0.8%	No
GGA1		1	1	127	0.8%	No
PEAR1		1	1	127	0.8%	No
ABHD16A		2	2	127	1.6%	No
FREM2		4	4	127	3.1%	No
NRCAM		1	1	127	0.8%	No
SLC39A7		1	1	127	0.8%	No
MYOZ1		2	2	127	1.6%	No
RRAGD		1	1	127	0.8%	No
POTEF		1	1	127	0.8%	No
MIA3		4	3	127	2.4%	No
FGF7		1	1	127	0.8%	No
LY6G6D		2	2	127	1.6%	No
OR51J1		2	1	127	0.8%	No
IL9R		1	1	127	0.8%	No
ZNF546		1	1	127	0.8%	No
SMPD1		2	2	127	1.6%	No
DNM3		1	1	127	0.8%	No
SMO		1	1	127	0.8%	Yes
PPP1R16B		1	1	127	0.8%	No
ATP10D		2	2	127	1.6%	No
SENP6		1	1	127	0.8%	No
GABPB2		1	1	127	0.8%	No
AUTS2		1	1	127	0.8%	No
TLR10		1	1	127	0.8%	No
GIGYF2		1	1	127	0.8%	No
ANKRD17		2	2	127	1.6%	No
SLCO5A1		3	3	127	2.4%	No
FAM86B2	3.290e-5	1	1	127	0.8%	No
ADGRE5		1	1	127	0.8%	No
TRIM47		1	1	127	0.8%	No
ADAMTS12		2	2	127	1.6%	No
NELFE		1	1	127	0.8%	No
SNCB		1	1	127	0.8%	No
PERM1		1	1	127	0.8%	No
FGFR2		1	1	127	0.8%	Yes
IL12RB1		1	1	127	0.8%	No
GPC5		1	1	127	0.8%	No
MFSD9		1	1	127	0.8%	No
TMEM266		1	1	127	0.8%	No
MROH5		1	1	127	0.8%	No
THAP11		1	1	127	0.8%	No
PLCD4		2	1	127	0.8%	No
SNAPC3		1	1	127	0.8%	No
SPACA7		1	1	127	0.8%	No
TTC7A		1	1	127	0.8%	No
PLPP7		1	1	127	0.8%	No
RAI14		1	1	127	0.8%	No
CDK11B		1	1	127	0.8%	No
FGF12		1	1	127	0.8%	Yes
IL10RB		1	1	127	0.8%	No
CEMIP		1	1	127	0.8%	No
LRBA		2	2	127	1.6%	No
CDC5L		2	2	127	1.6%	No
SIGLEC1		1	1	127	0.8%	No
APPL1		1	1	127	0.8%	No
HBP1		1	1	127	0.8%	No
RANBP6		2	2	127	1.6%	No
FHL1		1	1	127	0.8%	No
CPLX4		1	1	127	0.8%	No
FH		1	1	127	0.8%	Yes
NOC3L		1	1	127	0.8%	No
TRIM74		1	1	127	0.8%	No
MTERF3		1	1	127	0.8%	No
CDC25C		1	1	127	0.8%	No
CDC27		1	1	127	0.8%	No
CDC34		1	1	127	0.8%	No
FGG		1	1	127	0.8%	No
IL13RA1		1	1	127	0.8%	No
ZSCAN2		1	1	127	0.8%	No
AMDHD2		1	1	127	0.8%	No
CDH1	2.160e-11	80	80	127	63.0%	Yes
COQ6		1	1	127	0.8%	No
ZNF727		1	1	127	0.8%	No
SNRNP70		1	1	127	0.8%	No
SNRPA		1	1	127	0.8%	No
SNRPB		1	1	127	0.8%	No
SMTNL1		1	1	127	0.8%	No
PKD1		4	4	127	3.1%	No
NSD1		2	2	127	1.6%	Yes
SNX1		1	1	127	0.8%	No
FKBP3		1	1	127	0.8%	No
XPO4		1	1	127	0.8%	No
FAHD2A		1	1	127	0.8%	No
NBEA		2	2	127	1.6%	No
TMED7		1	1	127	0.8%	No
PITPNA		1	1	127	0.8%	No
PITX1		1	1	127	0.8%	No
RFPL4A		1	1	127	0.8%	No
PITX2		1	1	127	0.8%	No
ARHGAP9		2	2	127	1.6%	No
NFKBIZ		4	4	127	3.1%	No
FOXD4		1	1	127	0.8%	No
TICAM1		1	1	127	0.8%	No
SHE		1	1	127	0.8%	No
MRPS18C		1	1	127	0.8%	No
LOXHD1		2	2	127	1.6%	No
FKBP5		2	2	127	1.6%	No
ZNF677		1	1	127	0.8%	No
FZD3		1	1	127	0.8%	No
BOLA1		1	1	127	0.8%	No
PKHD1		4	4	127	3.1%	No
PKM		1	1	127	0.8%	No
SOD1		1	1	127	0.8%	No
ERN2		1	1	127	0.8%	No
PKP1		1	1	127	0.8%	No
ARRDC4		1	1	127	0.8%	No
HS6ST3		1	1	127	0.8%	No
SOX5		1	1	127	0.8%	No
LMNA		1	1	127	0.8%	Yes
SOX10		1	1	127	0.8%	Yes
HIF3A		1	1	127	0.8%	No
PLCB4		3	2	127	1.6%	No
SOX9		1	1	127	0.8%	Yes
CCDC163		1	1	127	0.8%	No
LRIT3		1	1	127	0.8%	No
UBXN1		1	1	127	0.8%	No
SOS2		1	1	127	0.8%	No
SOX3		1	1	127	0.8%	No
SOX2		1	1	127	0.8%	Yes
ZNF786		2	2	127	1.6%	No
SP3		1	1	127	0.8%	No
PTPDC1		2	2	127	1.6%	No
PLG		1	1	127	0.8%	No
ESPL1		5	5	127	3.9%	No
PPP6R2		1	1	127	0.8%	No
ZNF300		1	1	127	0.8%	No
SPAG4		1	1	127	0.8%	No
TACC2		1	1	127	0.8%	No
ZBTB7B		2	2	127	1.6%	No
MARCHF3		1	1	127	0.8%	No
PLCG1		1	1	127	0.8%	Yes
PLCG2		1	1	127	0.8%	Yes
PLD1		2	2	127	1.6%	No
CCT7		1	1	127	0.8%	No
PLEC		2	2	127	1.6%	No
CCT2		2	1	127	0.8%	No
PLOD1		1	1	127	0.8%	No
IFITM2		1	1	127	0.8%	No
GARRE1		1	1	127	0.8%	No
SORBS1		1	1	127	0.8%	No
MUC20		4	4	127	3.1%	No
ZFPM1		2	2	127	1.6%	No
PRAMEF6		1	1	127	0.8%	No
YIPF2		1	1	127	0.8%	No
PRR14		1	1	127	0.8%	No
PRR21		3	3	127	2.4%	No
TTC14		1	1	127	0.8%	No
HROB		2	2	127	1.6%	No
RAB39B		2	1	127	0.8%	No
ANO6		1	1	127	0.8%	No
GDAP1L1		1	1	127	0.8%	No
GRIN3B		1	1	127	0.8%	No
ARID2		2	2	127	1.6%	Yes
ST18		2	2	127	1.6%	No
LRFN4		2	2	127	1.6%	No
LPA		3	3	127	2.4%	No
BLTP2		1	1	127	0.8%	No
PCDHGA8		1	1	127	0.8%	No
ULK2		2	2	127	1.6%	No
MTHFS		1	1	127	0.8%	No
PLTP		1	1	127	0.8%	No
PLXNA1		1	1	127	0.8%	No
PLXNA2		1	1	127	0.8%	No
SPOCK1		3	3	127	2.4%	No
LRP1		1	1	127	0.8%	No
CCDC144A		4	3	127	2.4%	No
LRP2		5	5	127	3.9%	No
GPRIN2		1	1	127	0.8%	No
ZBTB38		1	1	127	0.8%	No
TXNDC11		2	2	127	1.6%	No
DOCK8		1	1	127	0.8%	No
CALHM2		1	1	127	0.8%	No
RPS27L		1	1	127	0.8%	No
SIRPG		1	1	127	0.8%	No
LPP		1	1	127	0.8%	Yes
FAM131B		1	1	127	0.8%	No
SPI1		1	1	127	0.8%	No
AQR		1	1	127	0.8%	No
ARPC1A		1	1	127	0.8%	No
RPP30		2	2	127	1.6%	No
LRP6		1	1	127	0.8%	Yes
PMM1		2	2	127	1.6%	No
DCAF1		2	2	127	1.6%	No
LRPAP1		1	1	127	0.8%	No
CCDC141		1	1	127	0.8%	No
CEP104		2	2	127	1.6%	No
LSS		1	1	127	0.8%	No
DOCK4		3	3	127	2.4%	No
ADAM10		1	1	127	0.8%	No
THAP4		1	1	127	0.8%	No
ADARB1		1	1	127	0.8%	No
CLIC6		1	1	127	0.8%	No
IFI44		1	1	127	0.8%	No
ADCY2		1	1	127	0.8%	No
LRP4		1	1	127	0.8%	No
ARFGEF1		2	2	127	1.6%	No
ARFGEF2		2	2	127	1.6%	No
ZNF486		1	1	127	0.8%	No
SECISBP2L		1	1	127	0.8%	No
KIAA0408		1	1	127	0.8%	No
AKAP3		1	1	127	0.8%	No
OR13C9		2	2	127	1.6%	No
CNTNAP5		1	1	127	0.8%	No
LTBP3		1	1	127	0.8%	No
TAF8		1	1	127	0.8%	No
ZNF536		1	1	127	0.8%	No
